Compound_ID,DrugBank,IUPHAR,KEGG,Protein_ID,UniProt_ID
134611898,,True,,P34913,HYES_HUMAN
5717,,True,,P34913,HYES_HUMAN
57861407,,True,,P34913,HYES_HUMAN
4560409,,True,,P34913,HYES_HUMAN
130431484,,True,,P34913,HYES_HUMAN
59448236,,True,,P34913,HYES_HUMAN
133081968,,True,,P34913,HYES_HUMAN
25154868,,True,,P34913,HYES_HUMAN
40428878,True,,,P06731,CEAM5_HUMAN
5288499,True,,,P13501,CCL5_HUMAN
5288504,True,,,P13501,CCL5_HUMAN
449218,True,,,P56817,BACE1_HUMAN
11290116,True,,,P56817,BACE1_HUMAN
24768527,True,,,P56817,BACE1_HUMAN
11995761,True,,,P56817,BACE1_HUMAN
3699841,True,,,P56817,BACE1_HUMAN
25138203,True,,,P56817,BACE1_HUMAN
11586735,True,,,P56817,BACE1_HUMAN
11659487,True,,,P56817,BACE1_HUMAN
10397869,True,,,P56817,BACE1_HUMAN
11701820,True,,,P56817,BACE1_HUMAN
11500493,True,,,P56817,BACE1_HUMAN
24748051,True,,,P56817,BACE1_HUMAN
24748050,True,,,P56817,BACE1_HUMAN
42628075,True,,,P56817,BACE1_HUMAN
16040323,True,,,P56817,BACE1_HUMAN
11651760,True,,,P56817,BACE1_HUMAN
831616,True,,,P56817,BACE1_HUMAN
25134249,True,,,P56817,BACE1_HUMAN
25134250,True,,,P56817,BACE1_HUMAN
25134251,True,,,P56817,BACE1_HUMAN
25134252,True,,,P56817,BACE1_HUMAN
25134253,True,,,P56817,BACE1_HUMAN
17749735,True,,,P56817,BACE1_HUMAN
11507920,True,,,P56817,BACE1_HUMAN
11633167,True,,,P56817,BACE1_HUMAN
16741238,True,,,P56817,BACE1_HUMAN
49858172,,True,,P56817,BACE1_HUMAN
57406537,,True,,P56817,BACE1_HUMAN
60210951,,True,,P56817,BACE1_HUMAN
51003469,,True,,P56817,BACE1_HUMAN
66575082,,True,,P56817,BACE1_HUMAN
60202321,,True,,P56817,BACE1_HUMAN
44251605,,True,,P56817,BACE1_HUMAN
49837968,,True,,P56817,BACE1_HUMAN
71305058,,True,,P56817,BACE1_HUMAN
118866105,,True,,P56817,BACE1_HUMAN
45254510,,True,,P56817,BACE1_HUMAN
52108499,,True,,P56817,BACE1_HUMAN
23627211,,True,,P56817,BACE1_HUMAN
67436561,,True,,P56817,BACE1_HUMAN
117961403,,True,,P56817,BACE1_HUMAN
50938551,,True,,P56817,BACE1_HUMAN
71202307,,True,,P56817,BACE1_HUMAN
66665322,,True,,P56817,BACE1_HUMAN
59053926,,True,,P56817,BACE1_HUMAN
118435422,,True,,P56817,BACE1_HUMAN
53241828,,True,,P56817,BACE1_HUMAN
10112962,,True,,P56817,BACE1_HUMAN
57827330,,True,True,P56817,BACE1_HUMAN
129900236,,,True,P56817,BACE1_HUMAN
67979346,,True,True,P56817,BACE1_HUMAN
51352361,True,True,True,P56817,BACE1_HUMAN
68254185,,True,True,P56817,BACE1_HUMAN
11304895,True,,,P03951,FA11_HUMAN
6857688,True,,,P03951,FA11_HUMAN
6857691,True,,,P03951,FA11_HUMAN
6852141,True,,,P03951,FA11_HUMAN
6857692,True,,,P03951,FA11_HUMAN
6852140,True,,,P03951,FA11_HUMAN
6857702,True,,,P03951,FA11_HUMAN
6857719,True,,,P03951,FA11_HUMAN
16098914,,True,,P03951,FA11_HUMAN
1548943,True,,,Q99623,PHB2_HUMAN
DB15495,True,,,Q99623,PHB2_HUMAN
DB15496,True,,,Q99623,PHB2_HUMAN
1548943,,True,,Q704Y3,TRPV1_MOUSE
5311093,,True,,Q704Y3,TRPV1_MOUSE
5702546,,True,,Q704Y3,TRPV1_MOUSE
1598,,True,,Q704Y3,TRPV1_MOUSE
6449767,,True,,Q704Y3,TRPV1_MOUSE
DB15495,True,,,P35232,PHB_HUMAN
DB15496,True,,,P35232,PHB_HUMAN
29327,True,,,P11168,GTR2_HUMAN
439268,,True,,P11168,GTR2_HUMAN
29327,True,,,O60502,OGA_HUMAN
136416849,,True,,O60502,OGA_HUMAN
135566354,,True,,O60502,OGA_HUMAN
6058,True,,,P61278,SMS_HUMAN
6058,True,,,P49146,NPY2R_HUMAN
131704295,True,,,P49146,NPY2R_HUMAN
44288922,,True,,P49146,NPY2R_HUMAN
9811493,,True,,P49146,NPY2R_HUMAN
10324083,,True,,P49146,NPY2R_HUMAN
131704295,True,,,P50391,NPY4R_HUMAN
4477,,True,,P50391,NPY4R_HUMAN
44288922,,True,,P50391,NPY4R_HUMAN
8153,True,,,Q06124,PTN11_HUMAN
449346,True,,,P15309,PPAP_HUMAN
447336,True,,,P15309,PPAP_HUMAN
6918509,True,,,P06881,CALCA_HUMAN
11319053,True,,,P06881,CALCA_HUMAN
6918509,True,True,,Q16602,CALRL_HUMAN
11319053,True,True,True,Q16602,CALRL_HUMAN
DB15328,True,,,Q16602,CALRL_HUMAN
134813879,,True,,Q16602,CALRL_HUMAN
72163100,,True,True,Q16602,CALRL_HUMAN
117072555,,True,,Q16602,CALRL_HUMAN
68748835,,True,True,Q16602,CALRL_HUMAN
71586738,,,True,Q16602,CALRL_HUMAN
51049968,,,True,Q16602,CALRL_HUMAN
46174140,,,True,Q16602,CALRL_HUMAN
11319053,True,,,P10092,CALCB_HUMAN
4470566,True,,,P19438,TNR1A_HUMAN
5288371,True,,,P49366,DHYS_HUMAN
17754130,True,,,Q9UNN8,EPCR_HUMAN
DB11328,True,,,Q9UNN8,EPCR_HUMAN
17754130,True,,,P60484,PTEN_HUMAN
24204784,,True,,P60484,PTEN_HUMAN
11963944,True,,,P00167,CYB5_HUMAN
23976,True,,,P00167,CYB5_HUMAN
DB14526,True,,,P00167,CYB5_HUMAN
DB14527,True,,,P00167,CYB5_HUMAN
DB14528,True,,,P00167,CYB5_HUMAN
DB14529,True,,,P00167,CYB5_HUMAN
DB14530,True,,,P00167,CYB5_HUMAN
17754131,True,,,P07602,SAP_HUMAN
130611,True,,,Q16706,MA2A1_HUMAN
51683,True,,,Q16706,MA2A1_HUMAN
131704200,True,,,Q16706,MA2A1_HUMAN
131704205,True,,,Q16706,MA2A1_HUMAN
131704225,True,,,Q16706,MA2A1_HUMAN
448267,True,,,Q16706,MA2A1_HUMAN
72258,True,,,Q16706,MA2A1_HUMAN
6914612,True,,,Q16706,MA2A1_HUMAN
9817381,True,,,Q16706,MA2A1_HUMAN
82400,True,,,P36871,PGM1_HUMAN
46936967,True,,,P36871,PGM1_HUMAN
5287438,True,,,Q9UBX1,CATF_HUMAN
5289424,True,,,Q9UBX1,CATF_HUMAN
131704251,True,,,Q9UBX1,CATF_HUMAN
5289258,True,,,Q9UBX1,CATF_HUMAN
5289294,True,,,Q9UBX1,CATF_HUMAN
5288869,True,,,Q9UBX1,CATF_HUMAN
46937105,True,,,Q9UBX1,CATF_HUMAN
15118984,True,,,Q9UBX1,CATF_HUMAN
60148519,,True,,Q9UBX1,CATF_HUMAN
456362,True,,,P21926,CD9_HUMAN
165879,True,,,P15289,ARSA_HUMAN
17753979,True,,,P15289,ARSA_HUMAN
239,,True,,Q91ZB8,MRGRD_MOUSE
239,,True,,Q7TN41,MRGRD_RAT
239,,True,,Q8TDS7,MRGRD_HUMAN
445715,True,,,P28838,AMPL_HUMAN
25138289,True,,,P28838,AMPL_HUMAN
3034048,True,,,P28838,AMPL_HUMAN
3034048,,True,,P47820,ACE_RAT
446512,True,,,P36873,PP1G_HUMAN
5311365,True,,,P36873,PP1G_HUMAN
4369034,True,,,P36873,PP1G_HUMAN
246983,True,,,P48449,ERG7_HUMAN
11475734,,True,,P48449,ERG7_HUMAN
44270471,,True,,P48449,ERG7_HUMAN
44570860,,True,,P48449,ERG7_HUMAN
10138707,,True,,P48449,ERG7_HUMAN
22314173,,True,,P48449,ERG7_HUMAN
10159157,,True,,P48449,ERG7_HUMAN
60154274,,True,,P48449,ERG7_HUMAN
10127223,,True,,P48449,ERG7_HUMAN
10138152,,True,,P48449,ERG7_HUMAN
71456888,,True,,P48449,ERG7_HUMAN
1949,True,True,,P48449,ERG7_HUMAN
11966124,True,,,O60551,NMT2_HUMAN
449362,True,,,O60551,NMT2_HUMAN
961704,True,,,O60551,NMT2_HUMAN
5726921,True,,,O60551,NMT2_HUMAN
446386,True,,,P30419,NMT1_HUMAN
49867502,True,,,Q00169,PIPNA_HUMAN
448653,True,,,Q00169,PIPNA_HUMAN
5288101,True,,,Q9NPB1,NT5M_HUMAN
461278,True,,,Q9NPB1,NT5M_HUMAN
5311,,,True,Q8WUI4,HDAC7_HUMAN
444732,True,True,,Q8WUI4,HDAC7_HUMAN
24756910,,True,,Q8WUI4,HDAC7_HUMAN
6445533,,True,,Q8WUI4,HDAC7_HUMAN
54575456,,,True,Q8WUI4,HDAC7_HUMAN
9804992,,True,,Q8WUI4,HDAC7_HUMAN
46852450,,True,,Q8WUI4,HDAC7_HUMAN
5186,,True,,Q8WUI4,HDAC7_HUMAN
135348858,,True,,Q8WUI4,HDAC7_HUMAN
53344908,,True,,Q8WUI4,HDAC7_HUMAN
5352062,,True,True,Q8WUI4,HDAC7_HUMAN
4261,,,True,Q8WUI4,HDAC7_HUMAN
23725423,,,True,Q8WUI4,HDAC7_HUMAN
17751049,,,True,Q8WUI4,HDAC7_HUMAN
11749858,,,True,Q8WUI4,HDAC7_HUMAN
25067557,,,True,Q8WUI4,HDAC7_HUMAN
24875489,,,True,Q8WUI4,HDAC7_HUMAN
6918638,True,True,True,Q8WUI4,HDAC7_HUMAN
6918837,True,True,True,Q8WUI4,HDAC7_HUMAN
11538455,,True,True,Q8WUI4,HDAC7_HUMAN
5311,,True,True,Q96DB2,HDA11_HUMAN
54575456,,True,,Q96DB2,HDA11_HUMAN
46852450,,True,,Q96DB2,HDA11_HUMAN
135348858,,True,,Q96DB2,HDA11_HUMAN
5352062,,,True,Q96DB2,HDA11_HUMAN
4261,,,True,Q96DB2,HDA11_HUMAN
9865515,,,True,Q96DB2,HDA11_HUMAN
23725423,,,True,Q96DB2,HDA11_HUMAN
17751049,,,True,Q96DB2,HDA11_HUMAN
24978504,,,True,Q96DB2,HDA11_HUMAN
11749858,,,True,Q96DB2,HDA11_HUMAN
25067557,,,True,Q96DB2,HDA11_HUMAN
24875489,,,True,Q96DB2,HDA11_HUMAN
6918638,True,,True,Q96DB2,HDA11_HUMAN
6918837,True,,True,Q96DB2,HDA11_HUMAN
11538455,,True,True,Q96DB2,HDA11_HUMAN
68271,True,,,P06132,DCUP_HUMAN
321,True,,,P06132,DCUP_HUMAN
447280,,True,,Q9NQW7,XPP1_HUMAN
447280,,True,,O43895,XPP2_HUMAN
10336627,,True,,O43895,XPP2_HUMAN
161647,True,,,P11172,UMPS_HUMAN
128419,True,,,Q15075,EEA1_HUMAN
439280,,True,,Q495M3,S36A2_HUMAN
95438,,True,,Q495M3,S36A2_HUMAN
21439,True,,,P00746,CFAD_HUMAN
1609,True,,,P00746,CFAD_HUMAN
57412074,,True,,P00746,CFAD_HUMAN
5288685,True,,,P52732,KIF11_HUMAN
794323,True,,,P52732,KIF11_HUMAN
DB06040,True,,,P52732,KIF11_HUMAN
6857690,True,,,P52732,KIF11_HUMAN
1190625,True,,,P52732,KIF11_HUMAN
16122638,True,,,P52732,KIF11_HUMAN
11655511,True,,,P52732,KIF11_HUMAN
15942673,True,,,P52732,KIF11_HUMAN
11675645,True,,,P52732,KIF11_HUMAN
6102824,True,,,P52732,KIF11_HUMAN
11840968,True,,,P52732,KIF11_HUMAN
23586165,True,,,P52732,KIF11_HUMAN
10368812,,True,,P52732,KIF11_HUMAN
6450816,,,True,P52732,KIF11_HUMAN
25167017,,,True,P52732,KIF11_HUMAN
DB05943,True,,,P31785,IL2RG_HUMAN
73755110,,True,,P31785,IL2RG_HUMAN
DB05943,True,,,P32927,IL3RB_HUMAN
1103147,,True,,P32927,IL3RB_HUMAN
6323266,True,,,P19971,TYPH_HUMAN
DB06660,True,,,P21452,NK2R_HUMAN
36511,,True,,P21452,NK2R_HUMAN
5311311,,True,,P21452,NK2R_HUMAN
5311312,,True,,P21452,NK2R_HUMAN
107967,,True,,P21452,NK2R_HUMAN
219077,,True,,P21452,NK2R_HUMAN
104974,,True,,P21452,NK2R_HUMAN
56947091,,True,,P21452,NK2R_HUMAN
5311129,,True,,P21452,NK2R_HUMAN
9953599,,True,,P21452,NK2R_HUMAN
6324620,,True,,P21452,NK2R_HUMAN
11527495,,True,,P21452,NK2R_HUMAN
124003,,True,,P21452,NK2R_HUMAN
5311274,,True,,P21452,NK2R_HUMAN
3086682,,True,,P21452,NK2R_HUMAN
164286,,True,,P21452,NK2R_HUMAN
9806459,,True,,P21452,NK2R_HUMAN
5311424,,True,,P21452,NK2R_HUMAN
9852373,,True,,P21452,NK2R_HUMAN
10483085,,True,,P21452,NK2R_HUMAN
10327625,,True,,P21452,NK2R_HUMAN
9826055,,True,,P21452,NK2R_HUMAN
9871234,,True,,P21452,NK2R_HUMAN
11556711,True,,,P28065,PSB9_HUMAN
117607904,,True,,P28065,PSB9_HUMAN
11556711,True,,,P40306,PSB10_HUMAN
11556711,True,,,P28062,PSB8_HUMAN
117607904,,True,,P28062,PSB8_HUMAN
325597,,True,,P28062,PSB8_HUMAN
23642227,,True,,P28062,PSB8_HUMAN
133090,True,,,P29371,NK3R_HUMAN
36511,,True,,P29371,NK3R_HUMAN
10328936,,True,,P29371,NK3R_HUMAN
45749,,True,,P29371,NK3R_HUMAN
5311311,,True,,P29371,NK3R_HUMAN
5311312,,True,,P29371,NK3R_HUMAN
6437864,,True,,P29371,NK3R_HUMAN
219077,True,True,,P29371,NK3R_HUMAN
104974,,True,,P29371,NK3R_HUMAN
56947091,,True,,P29371,NK3R_HUMAN
5311424,,True,,P29371,NK3R_HUMAN
108147,,True,,P29371,NK3R_HUMAN
117604931,,True,,P29371,NK3R_HUMAN
25088319,,True,,P29371,NK3R_HUMAN
25195091,,True,,P29371,NK3R_HUMAN
44570980,,True,,P29371,NK3R_HUMAN
11989776,,True,,P29371,NK3R_HUMAN
16049828,,True,,P29371,NK3R_HUMAN
190945,,True,,P29371,NK3R_HUMAN
5311350,,True,,P29371,NK3R_HUMAN
10745164,,True,,P29371,NK3R_HUMAN
6604858,,True,,P29371,NK3R_HUMAN
6604009,,True,,P29371,NK3R_HUMAN
9846078,,True,,P29371,NK3R_HUMAN
9938990,,True,,P29371,NK3R_HUMAN
9844955,,,True,P29371,NK3R_HUMAN
23649245,True,True,True,P29371,NK3R_HUMAN
DB06346,True,,,P20292,AL5AP_HUMAN
23672584,,,True,P20292,AL5AP_HUMAN
123723,,,True,P20292,AL5AP_HUMAN
44473150,,,True,P20292,AL5AP_HUMAN
44473151,,,True,P20292,AL5AP_HUMAN
DB04998,True,,,Q9Y6K9,NEMO_HUMAN
92337,True,,,Q9Y6K9,NEMO_HUMAN
92337,,,True,P49768,PSN1_HUMAN
9996409,,True,,P49768,PSN1_HUMAN
50996844,,True,,P49768,PSN1_HUMAN
53308121,,True,,P49768,PSN1_HUMAN
49867930,,True,,P49768,PSN1_HUMAN
25164607,,True,,P49768,PSN1_HUMAN
11269353,,True,True,P49768,PSN1_HUMAN
46883536,,True,True,P49768,PSN1_HUMAN
46224413,,,True,P49768,PSN1_HUMAN
9843750,,True,True,P49768,PSN1_HUMAN
71236992,,,True,P49768,PSN1_HUMAN
121513889,,,True,P49768,PSN1_HUMAN
92337,,,True,Q9NZ42,PEN2_HUMAN
11560787,True,,,Q9NZ42,PEN2_HUMAN
11269353,,,True,Q9NZ42,PEN2_HUMAN
46883536,,,True,Q9NZ42,PEN2_HUMAN
46224413,,,True,Q9NZ42,PEN2_HUMAN
9843750,,,True,Q9NZ42,PEN2_HUMAN
71236992,,,True,Q9NZ42,PEN2_HUMAN
121513889,,,True,Q9NZ42,PEN2_HUMAN
92337,,,True,Q92542,NICA_HUMAN
11269353,,,True,Q92542,NICA_HUMAN
46883536,,,True,Q92542,NICA_HUMAN
46224413,,,True,Q92542,NICA_HUMAN
9843750,,,True,Q92542,NICA_HUMAN
71236992,,,True,Q92542,NICA_HUMAN
121513889,,,True,Q92542,NICA_HUMAN
92337,,,True,Q96BI3,APH1A_HUMAN
11560787,True,,,Q96BI3,APH1A_HUMAN
11269353,,,True,Q96BI3,APH1A_HUMAN
46883536,,,True,Q96BI3,APH1A_HUMAN
46224413,,,True,Q96BI3,APH1A_HUMAN
9843750,,,True,Q96BI3,APH1A_HUMAN
71236992,,,True,Q96BI3,APH1A_HUMAN
121513889,,,True,Q96BI3,APH1A_HUMAN
6914657,True,,,P43490,NAMPT_HUMAN
9961434,,,True,P43490,NAMPT_HUMAN
176077,True,,,P06280,AGAL_HUMAN
11644097,,,True,P06280,AGAL_HUMAN
219100,True,,,Q16206,ENOX2_HUMAN
5287841,True,,,P32320,CDD_HUMAN
DB15250,True,,,P51686,CCR9_HUMAN
10343454,,True,,P51686,CCR9_HUMAN
118197428,,True,,P51686,CCR9_HUMAN
65302,True,,,P19883,FST_HUMAN
448668,True,,,P42768,WASP_HUMAN
5288145,True,,,P07384,CAN1_HUMAN
11505008,True,,,P07384,CAN1_HUMAN
6857711,True,,,P07384,CAN1_HUMAN
46937138,True,,,P04211,LV743_HUMAN
3256859,True,,,P04211,LV743_HUMAN
712421,True,,,P08048,ZFY_HUMAN
46936855,True,,,P51687,SUOX_HUMAN
736186,,True,,Q5RK24,Q5RK24_RAT
444539,,True,,Q5RK24,Q5RK24_RAT
23452327,,True,,Q5RK24,Q5RK24_RAT
163626,True,,,Q96LB9,PGRP3_HUMAN
17754068,True,,,P18509,PACA_HUMAN
11481186,True,,,O00182,LEG9_HUMAN
77918,True,,,Q16769,QPCT_HUMAN
69602,True,,,Q16769,QPCT_HUMAN
5287779,True,,,Q16769,QPCT_HUMAN
6539196,,True,,Q16769,QPCT_HUMAN
181976,True,,,P35914,HMGCL_HUMAN
323,True,,,P11509,CP2A6_HUMAN
11171679,True,,,P11509,CP2A6_HUMAN
11229234,True,,,P11509,CP2A6_HUMAN
75846,True,,,P11509,CP2A6_HUMAN
11993875,,True,,P11509,CP2A6_HUMAN
11206290,,True,,P11509,CP2A6_HUMAN
11332763,True,True,,P11509,CP2A6_HUMAN
5288113,True,,,Q13285,STF1_HUMAN
52946593,True,,,Q13285,STF1_HUMAN
139030533,,True,,Q13285,STF1_HUMAN
3000391,True,,,Q7L5Y9,MAEA_HUMAN
3000391,True,,,Q86VB7,C163A_HUMAN
148189,True,,,Q96AE4,FUBP1_HUMAN
400010,,True,,Q14145,KEAP1_HUMAN
637568,True,,True,Q14145,KEAP1_HUMAN
139030534,,True,,Q14145,KEAP1_HUMAN
73330369,,True,,Q14145,KEAP1_HUMAN
134813907,,True,,Q14145,KEAP1_HUMAN
91971266,,True,,Q14145,KEAP1_HUMAN
11224409,True,,,Q9P2E9,RRBP1_HUMAN
11224409,True,,,Q9Y221,NIP7_HUMAN
DB06124,True,,,P20807,CAN3_HUMAN
9576891,True,,,Q00613,HSF1_HUMAN
447297,True,,,P33260,CP2CI_HUMAN
11100382,,True,,P33260,CP2CI_HUMAN
17975425,True,,,Q16651,PRSS8_HUMAN
24892831,,True,,Q16651,PRSS8_HUMAN
5287452,True,,,P08217,CEL2A_HUMAN
6914659,True,,,P23467,PTPRB_HUMAN
6914660,True,,,P23467,PTPRB_HUMAN
6914661,True,,,P23467,PTPRB_HUMAN
9547998,True,,,P23467,PTPRB_HUMAN
16043227,,True,,P23467,PTPRB_HUMAN
11987861,True,,,P13051,UNG_HUMAN
46937051,True,,,P13051,UNG_HUMAN
25210531,True,,,P13051,UNG_HUMAN
25058136,True,,,P42892,ECE1_HUMAN
45485268,,True,,P42892,ECE1_HUMAN
3038505,,True,,P42892,ECE1_HUMAN
6918344,,True,,P42892,ECE1_HUMAN
9889954,,True,,P42892,ECE1_HUMAN
78058,True,,,Q8IVS2,FABD_HUMAN
5287739,True,,,Q9UBT6,POLK_HUMAN
46937086,True,,,Q9UBT6,POLK_HUMAN
46937134,True,,,Q9UBT6,POLK_HUMAN
131704306,True,,,Q01581,HMCS1_HUMAN
445127,,True,,Q01581,HMCS1_HUMAN
439551,True,,,Q6P093,ADCL2_HUMAN
92109,True,,,Q6P093,ADCL2_HUMAN
4369424,True,,,Q9UHY7,ENOPH_HUMAN
444306,True,,,P04632,CPNS1_HUMAN
46937118,True,,,P49862,KLK7_HUMAN
970375,,True,,P49862,KLK7_HUMAN
90170031,,True,,P49862,KLK7_HUMAN
24901696,True,,,Q59EB3,Q59EB3_HUMAN
119205,True,,,Q6PKH6,DR4L2_HUMAN
588963,True,,,O15143,ARC1B_HUMAN
44129612,True,,,O15143,ARC1B_HUMAN
588963,True,,,P61160,ARP2_HUMAN
44129612,True,,,P61160,ARP2_HUMAN
588963,True,,,P61158,ARP3_HUMAN
44129612,True,,,P61158,ARP3_HUMAN
588963,True,,,O15144,ARPC2_HUMAN
44129612,True,,,O15144,ARPC2_HUMAN
588963,True,,,O15145,ARPC3_HUMAN
44129612,True,,,O15145,ARPC3_HUMAN
588963,True,,,P59998,ARPC4_HUMAN
44129612,True,,,P59998,ARPC4_HUMAN
588963,True,,,O15511,ARPC5_HUMAN
44129612,True,,,O15511,ARPC5_HUMAN
6420152,True,,,Q96GR2,ACBG1_HUMAN
115069,True,,,P11684,UTER_HUMAN
46937145,True,,,P14649,MYL6B_HUMAN
46937145,True,,,P19105,ML12A_HUMAN
46937145,True,,,P12883,MYH7_HUMAN
11967789,True,,,P01768,HV330_HUMAN
11963512,True,,,P01768,HV330_HUMAN
33166,True,,,Q8WX39,LCN9_HUMAN
6857487,True,,,Q8WX39,LCN9_HUMAN
5289510,True,,,Q8WX39,LCN9_HUMAN
129891,True,,,Q8WX39,LCN9_HUMAN
32594,True,,,Q8WX39,LCN9_HUMAN
131704310,True,,,Q6PYX1,Q6PYX1_HUMAN
23586154,True,,,P55196,AFAD_HUMAN
6102761,True,,,Q15119,PDK2_HUMAN
6102762,True,,,Q15119,PDK2_HUMAN
6102763,True,,,Q15119,PDK2_HUMAN
16741245,,True,,Q15119,PDK2_HUMAN
86280454,,True,,Q15119,PDK2_HUMAN
517326,,,True,Q15119,PDK2_HUMAN
146089,True,,,Q9UKY3,CES1P_HUMAN
853608,True,,,Q92793,CBP_HUMAN
76317442,,True,,Q92793,CBP_HUMAN
90488984,,True,,Q92793,CBP_HUMAN
135566302,,True,,Q92793,CBP_HUMAN
72201027,,True,,Q92793,CBP_HUMAN
8163,True,,,Q9NPJ3,ACO13_HUMAN
1432578,True,,,Q9HBL8,NMRL1_HUMAN
439444,True,,,P32019,I5P2_HUMAN
446947,True,,,P49247,RPIA_HUMAN
16741116,True,,,Q9Y6L7,TLL2_HUMAN
65304,True,,,P04053,TDT_HUMAN
5459361,True,,,P15813,CD1D_HUMAN
133081970,,True,,P15813,CD1D_HUMAN
21109,True,,,P09110,THIK_HUMAN
220010,True,,,P62837,UB2D2_HUMAN
5288599,True,,,P50607,TUB_HUMAN
15227560,True,,,P0CG47,UBB_HUMAN
642324,True,,,Q6UWN8,ISK6_HUMAN
448209,True,,,Q8NFW8,NEUA_HUMAN
446018,True,,,O75976,CBPD_HUMAN
446814,True,,,Q16613,SNAT_HUMAN
444837,True,,,Q16613,SNAT_HUMAN
446811,True,,,Q16613,SNAT_HUMAN
121945,True,,,P01877,IGHA2_HUMAN
15991574,True,,,O00187,MASP2_HUMAN
16132344,True,,,P34998,CRFR1_HUMAN
134813881,,True,,P34998,CRFR1_HUMAN
134813882,,True,,P34998,CRFR1_HUMAN
177990,,True,,P34998,CRFR1_HUMAN
16133798,,True,,P34998,CRFR1_HUMAN
90488758,,True,,P34998,CRFR1_HUMAN
9818802,,True,,P34998,CRFR1_HUMAN
9849313,,True,,P34998,CRFR1_HUMAN
9909468,,True,,P34998,CRFR1_HUMAN
176157,,True,,P34998,CRFR1_HUMAN
9888194,,True,,P34998,CRFR1_HUMAN
9801039,,True,,P34998,CRFR1_HUMAN
9884366,,True,True,P34998,CRFR1_HUMAN
9821250,,True,,P34998,CRFR1_HUMAN
5282340,,True,,P34998,CRFR1_HUMAN
11223423,,,True,P34998,CRFR1_HUMAN
11596613,,True,True,P34998,CRFR1_HUMAN
26042,True,,,Q9UEW3,MARCO_HUMAN
22644374,True,,,Q9UEW3,MARCO_HUMAN
7077,True,,,P70174,HRH1_MOUSE
5241,True,,,P55073,IOD3_HUMAN
516900,True,,,Q92911,SC5A5_HUMAN
DB14013,True,,,P20393,NR1D1_HUMAN
DB14014,True,,,P20393,NR1D1_HUMAN
50905018,,True,,P20393,NR1D1_HUMAN
26945,,True,,P20393,NR1D1_HUMAN
57394020,,True,,P20393,NR1D1_HUMAN
57394021,,True,,P20393,NR1D1_HUMAN
53393127,,True,,P20393,NR1D1_HUMAN
DB14013,True,,,Q14995,NR1D2_HUMAN
DB14014,True,,,Q14995,NR1D2_HUMAN
26945,,True,,Q14995,NR1D2_HUMAN
57394020,,True,,Q14995,NR1D2_HUMAN
57394021,,True,,Q14995,NR1D2_HUMAN
3000479,,True,,Q14995,NR1D2_HUMAN
455799,,True,,Q14995,NR1D2_HUMAN
DB14017,True,,,O75533,SF3B1_HUMAN
4621,True,,,P01350,GAST_HUMAN
DB14581,True,,,Q15910,EZH2_HUMAN
71268957,,True,,Q15910,EZH2_HUMAN
78320408,,True,,Q15910,EZH2_HUMAN
133081962,,True,,Q15910,EZH2_HUMAN
72199293,,True,,Q15910,EZH2_HUMAN
60160561,,True,,Q15910,EZH2_HUMAN
73670548,,True,,Q15910,EZH2_HUMAN
68210102,,True,,Q15910,EZH2_HUMAN
121322599,,True,,Q15910,EZH2_HUMAN
118572065,,True,,Q15910,EZH2_HUMAN
72551585,,True,,Q15910,EZH2_HUMAN
71761627,,,True,Q15910,EZH2_HUMAN
126481870,,,True,Q15910,EZH2_HUMAN
66558664,True,True,True,Q15910,EZH2_HUMAN
11561674,True,,,Q86V67,Q86V67_HUMAN
71587953,True,,,P48764,SL9A3_HUMAN
71587953,,True,,P26433,SL9A3_RAT
137319713,,True,,P26433,SL9A3_RAT
70701426,,True,,P18054,LOX12_HUMAN
24825377,,True,,O15296,LX15B_HUMAN
1778842,,True,,O15296,LX15B_HUMAN
135412420,,True,,P25325,THTM_HUMAN
72271,,True,,P27791,KAPCA_RAT
5287736,,True,,P27791,KAPCA_RAT
72271,,True,,P68182,KAPCB_RAT
5287736,,True,,P68182,KAPCB_RAT
72271,,True,,P09456,KAP0_RAT
5287736,,True,,P09456,KAP0_RAT
72271,,True,,P81377,KAP1_RAT
5287736,,True,,P81377,KAP1_RAT
72271,,True,,P12368,KAP2_RAT
5287736,,True,,P12368,KAP2_RAT
72271,,True,,P12369,KAP3_RAT
5287736,,True,,P12369,KAP3_RAT
46225540,,True,,P23443,KS6B1_HUMAN
138911338,,True,,P23443,KS6B1_HUMAN
72547959,,True,,P23443,KS6B1_HUMAN
25118925,,True,,P23443,KS6B1_HUMAN
51371303,,True,,P23443,KS6B1_HUMAN
133081,,True,,P28564,5HT1B_RAT
197706,,True,,P28564,5HT1B_RAT
73755035,,True,,P28564,5HT1B_RAT
5202,,True,,Q62758,5HT4R_RAT
1833,,True,,Q62758,5HT4R_RAT
2107,,True,,Q62758,5HT4R_RAT
656665,,True,,Q62758,5HT4R_RAT
133076,,True,,Q62758,5HT4R_RAT
5311029,,True,,Q62758,5HT4R_RAT
2769,,True,,Q62758,5HT4R_RAT
3086547,,True,,Q62758,5HT4R_RAT
108182,,True,,Q62758,5HT4R_RAT
5311417,,True,,Q62758,5HT4R_RAT
119376,,True,,Q62758,5HT4R_RAT
121881,,True,,Q62758,5HT4R_RAT
5191,,True,,Q62758,5HT4R_RAT
44559101,,True,,Q62758,5HT4R_RAT
